run_rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,label,point_index,gen,best_curve,best_ga,best_known,gap_to_best_known,stop_reason
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,1,0.0,274.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,2,1.0,248.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,3,2.0,241.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,4,3.0,240.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,5,4.0,233.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,6,5.0,233.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,7,6.0,233.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,8,7.0,229.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,9,8.0,229.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,10,9.0,229.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,11,10.0,228.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,12,11.0,228.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,13,12.0,228.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,14,13.0,228.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,15,14.0,228.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,16,15.0,227.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,17,16.0,227.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,18,17.0,225.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,19,18.0,225.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,20,19.0,225.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,21,20.0,224.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,22,21.0,224.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,23,22.0,224.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,24,23.0,224.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,25,24.0,224.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,26,25.0,223.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,27,26.0,223.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,28,27.0,223.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,29,28.0,223.0,211.0,211.0,0.0,max_generations
1,decuple,generational,1,0.9,insertion_window,random,generational/random/insertion_window,30,29.0,223.0,211.0,211.0,0.0,max_generations
