replacement_strategy,mutation,priority_best_ga,random_best_ga,delta_random_minus_priority,winner,priority_gap_to_best_known,random_gap_to_best_known,priority_initial_best,random_initial_best,priority_n_evals,random_n_evals,priority_stop_reason,random_stop_reason
generational,adjacent_swap,891.0,903.0,12.0,priority_rules,160.0,172.0,891.0,991.0,4089,4127,max_generations,max_generations
generational,insertion_window,891.0,901.0,10.0,priority_rules,160.0,170.0,891.0,991.0,4144,4134,max_generations,max_generations
generational,swap,891.0,898.0,7.0,priority_rules,160.0,167.0,891.0,991.0,4102,4152,max_generations,max_generations
generational,consensus_reorder,891.0,895.0,4.0,priority_rules,160.0,164.0,891.0,991.0,4136,4093,max_generations,max_generations
