rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,best_ga,best_known,best_known_source,gap_to_best_known,improvement_vs_seed,initial_best,logged_best,improvement_gen0,final_avg,final_std,n_gen_executed,n_evals,n_unique_schedules,stop_reason
1,decuple,generational,1,0.9,consensus_reorder,priority_rules,242.0,225.0,psplib:j12031_10.sm,17.0,24.0,266.0,242.0,24.0,248.96,17.965478006443355,100,4188,0,max_generations
2,decuple,generational,1,0.9,insertion_window,priority_rules,243.0,225.0,psplib:j12031_10.sm,18.0,23.0,266.0,243.0,23.0,243.54,2.201908263302538,100,4135,0,max_generations
3,decuple,generational,1,0.9,insertion_window,random,243.0,225.0,psplib:j12031_10.sm,18.0,23.0,311.0,243.0,68.0,243.34,2.3800000000000003,100,4174,0,max_generations
4,decuple,generational,1,0.9,consensus_reorder,random,244.0,225.0,psplib:j12031_10.sm,19.0,22.0,311.0,244.0,67.0,247.36,13.303773900664428,100,4133,0,max_generations
5,decuple,generational,1,0.9,swap,random,244.0,225.0,psplib:j12031_10.sm,19.0,22.0,311.0,244.0,67.0,253.68,17.791503590197205,100,4217,0,max_generations
6,decuple,generational,1,0.9,swap,priority_rules,250.0,225.0,psplib:j12031_10.sm,25.0,16.0,266.0,250.0,16.0,257.28,18.047758863637338,100,4120,0,max_generations
7,decuple,generational,1,0.9,adjacent_swap,random,251.0,225.0,psplib:j12031_10.sm,26.0,15.0,311.0,251.0,60.0,252.06,4.337787454451866,100,4116,0,max_generations
8,decuple,generational,1,0.9,adjacent_swap,priority_rules,255.0,225.0,psplib:j12031_10.sm,30.0,11.0,266.0,255.0,11.0,255.74,2.99205614920576,100,4146,0,max_generations
