rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,best_ga,best_known,best_known_source,gap_to_best_known,improvement_vs_seed,initial_best,logged_best,improvement_gen0,final_avg,final_std,n_gen_executed,n_evals,n_unique_schedules,stop_reason
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,1144.0,1040.0,rcplib:RG300_426.rcp:LB-lit,104.0,18.0,1162.0,1144.0,18.0,1146.24,7.303588159254327,100,4089,0,max_generations
2,decuple,generational,1,0.9,consensus_reorder,priority_rules,1153.0,1040.0,rcplib:RG300_426.rcp:LB-lit,113.0,9.0,1162.0,1153.0,9.0,1161.46,22.949692808401597,100,4159,0,max_generations
3,decuple,generational,1,0.9,adjacent_swap,random,1155.0,1040.0,rcplib:RG300_426.rcp:LB-lit,115.0,7.0,1308.0,1155.0,153.0,1158.66,10.195312648467432,100,4127,0,max_generations
4,decuple,generational,1,0.9,insertion_window,priority_rules,1162.0,1040.0,rcplib:RG300_426.rcp:LB-lit,122.0,0.0,1162.0,1162.0,0.0,1171.78,1.7353962083628052,100,4081,0,max_generations
5,decuple,generational,1,0.9,swap,priority_rules,1162.0,1040.0,rcplib:RG300_426.rcp:LB-lit,122.0,0.0,1162.0,1162.0,0.0,1171.92,7.779048785037924,100,4102,0,max_generations
6,decuple,generational,1,0.9,insertion_window,random,1180.0,1040.0,rcplib:RG300_426.rcp:LB-lit,140.0,-18.0,1308.0,1180.0,128.0,1180.48,1.153082824431966,100,4166,0,max_generations
7,decuple,generational,1,0.9,swap,random,1185.0,1040.0,rcplib:RG300_426.rcp:LB-lit,145.0,-23.0,1308.0,1185.0,123.0,1191.54,18.820425074902,100,4152,0,max_generations
8,decuple,generational,1,0.9,consensus_reorder,random,1192.0,1040.0,rcplib:RG300_426.rcp:LB-lit,152.0,-30.0,1308.0,1192.0,116.0,1197.32,18.042660557689377,100,4209,0,max_generations
