; Variable;  x
('HP_feedwater_heater_upgrade', 'PlanA', 'S1') 0.0
('HP_feedwater_heater_upgrade', 'PlanA', 'S2') 0.0
('HP_feedwater_heater_upgrade', 'PlanA', 'S3') 0.0
('HP_feedwater_heater_upgrade', 'PlanA', 'S4') 0.0
('HP_feedwater_heater_upgrade', 'PlanA', 'S5') 0.0
('HP_feedwater_heater_upgrade', 'PlanA', 'S6') 0.0
('HP_feedwater_heater_upgrade', 'PlanA', 'S7') 0.0
('HP_feedwater_heater_upgrade', 'PlanA', 'S8') 0.0
('HP_feedwater_heater_upgrade', 'PlanA', 'S9') 0.0
('HP_feedwater_heater_upgrade', 'PlanA', 'S10') 0.0
('Presurizer_replacement', 'PlanA', 'S1') 0.0
('Presurizer_replacement', 'PlanA', 'S2') 0.0
('Presurizer_replacement', 'PlanA', 'S3') 0.0
('Presurizer_replacement', 'PlanA', 'S4') 0.0
('Presurizer_replacement', 'PlanA', 'S5') 0.0
('Presurizer_replacement', 'PlanA', 'S6') 0.0
('Presurizer_replacement', 'PlanA', 'S7') 0.0
('Presurizer_replacement', 'PlanA', 'S8') 0.0
('Presurizer_replacement', 'PlanA', 'S9') 0.0
('Presurizer_replacement', 'PlanA', 'S10') 0.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S1') 0.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S2') 0.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S3') 0.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S4') 0.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S5') 0.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S6') 1.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S7') 1.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S8') 1.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S9') 1.0
('Improvement_to_emergency_diesel_generators', 'PlanA', 'S10') 1.0
('Secondary_system_PHM_system', 'PlanA', 'S1') 1.0
('Secondary_system_PHM_system', 'PlanA', 'S2') 1.0
('Secondary_system_PHM_system', 'PlanA', 'S3') 1.0
('Secondary_system_PHM_system', 'PlanA', 'S4') 0.0
('Secondary_system_PHM_system', 'PlanA', 'S5') 1.0
('Secondary_system_PHM_system', 'PlanA', 'S6') 1.0
('Secondary_system_PHM_system', 'PlanA', 'S7') 1.0
('Secondary_system_PHM_system', 'PlanA', 'S8') 1.0
('Secondary_system_PHM_system', 'PlanA', 'S9') 1.0
('Secondary_system_PHM_system', 'PlanA', 'S10') 1.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S1') 1.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S2') 0.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S3') 0.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S4') 0.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S5') 1.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S6') 0.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S7') 0.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S8') 0.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S9') 0.0
('Replacement_of_two_reactor_coolant_pumps', 'PlanA', 'S10') 0.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S1') 0.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S2') 0.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S3') 0.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S4') 0.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S5') 1.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S6') 1.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S7') 1.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S8') 1.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S9') 1.0
('Seismic_modification_requalification_reinforcement_improvement', 'PlanA', 'S10') 1.0
('Fire_protection', 'PlanA', 'S1') 1.0
('Fire_protection', 'PlanA', 'S2') 1.0
('Fire_protection', 'PlanA', 'S3') 0.0
('Fire_protection', 'PlanA', 'S4') 0.0
('Fire_protection', 'PlanA', 'S5') 0.0
('Fire_protection', 'PlanA', 'S6') 1.0
('Fire_protection', 'PlanA', 'S7') 1.0
('Fire_protection', 'PlanA', 'S8') 0.0
('Fire_protection', 'PlanA', 'S9') 0.0
('Fire_protection', 'PlanA', 'S10') 0.0
('Service_water_system_upgrade', 'PlanA', 'S1') 1.0
('Service_water_system_upgrade', 'PlanA', 'S2') 1.0
('Service_water_system_upgrade', 'PlanA', 'S3') 0.0
('Service_water_system_upgrade', 'PlanA', 'S4') 0.0
('Service_water_system_upgrade', 'PlanA', 'S5') 0.0
('Service_water_system_upgrade', 'PlanA', 'S6') 1.0
('Service_water_system_upgrade', 'PlanA', 'S7') 1.0
('Service_water_system_upgrade', 'PlanA', 'S8') 1.0
('Service_water_system_upgrade', 'PlanA', 'S9') 1.0
('Service_water_system_upgrade', 'PlanA', 'S10') 1.0
('Batteries_replacement', 'PlanA', 'S1') 1.0
('Batteries_replacement', 'PlanA', 'S2') 1.0
('Batteries_replacement', 'PlanA', 'S3') 1.0
('Batteries_replacement', 'PlanA', 'S4') 1.0
('Batteries_replacement', 'PlanA', 'S5') 1.0
('Batteries_replacement', 'PlanA', 'S6') 1.0
('Batteries_replacement', 'PlanA', 'S7') 1.0
('Batteries_replacement', 'PlanA', 'S8') 1.0
('Batteries_replacement', 'PlanA', 'S9') 1.0
('Batteries_replacement', 'PlanA', 'S10') 1.0
('Replace_CCW_piping_heat_exchangers_valves', 'PlanA', 'S1') 1.0
('Replace_CCW_piping_heat_exchangers_valves', 'PlanA', 'S2') 1.0
('Replace_CCW_piping_heat_exchangers_valves', 'PlanA', 'S3') 1.0
('Replace_CCW_piping_heat_exchangers_valves', 'PlanA', 'S4') 0.0
