rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,best_ga,best_known,best_known_source,gap_to_best_known,improvement_vs_seed,initial_best,logged_best,improvement_gen0,final_avg,final_std,n_gen_executed,n_evals,n_unique_schedules,stop_reason
1,decuple,diverse_elitist,1,0.9,insertion_window,priority_rules,4739.0,3782.0,rcplib:LPP_80.rcp:LB-lit,957.0,23.0,4762.0,4739.0,23.0,4739.0,0.0,100,4598,0,max_generations
2,decuple,diverse_elitist,1,0.9,insertion_window,random,4842.0,3782.0,rcplib:LPP_80.rcp:LB-lit,1060.0,-80.0,4933.0,4842.0,91.0,4842.0,0.0,100,4557,0,max_generations
