rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,best_ga,best_known,best_known_source,gap_to_best_known,improvement_vs_seed,initial_best,logged_best,improvement_gen0,final_avg,final_std,n_gen_executed,n_evals,n_unique_schedules,stop_reason
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,1174.0,1025.0,rcplib:RG300_261.rcp:LB-lit,149.0,4.0,1178.0,1174.0,4.0,1174.0,0.0,100,4604,0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,1264.0,1025.0,rcplib:RG300_261.rcp:LB-lit,239.0,-86.0,1321.0,1264.0,57.0,1264.0,0.0,100,4574,0,max_generations
