rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,best_ga,best_known,best_known_source,gap_to_best_known,improvement_vs_seed,initial_best,logged_best,improvement_gen0,final_avg,final_std,n_gen_executed,n_evals,n_unique_schedules,stop_reason
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,644.0,495.0,rcplib:RG300_419.rcp:LB-lit,149.0,14.0,658.0,644.0,14.0,644.32,0.466476151587624,100,4614,0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,668.0,495.0,rcplib:RG300_419.rcp:LB-lit,173.0,-10.0,761.0,668.0,93.0,669.84,0.5043808085167396,100,4610,0,max_generations
