rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,best_ga,best_known,best_known_source,gap_to_best_known,improvement_vs_seed,initial_best,logged_best,improvement_gen0,final_avg,final_std,n_gen_executed,n_evals,n_unique_schedules,stop_reason
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,737.0,594.0,rcplib:RG300_390.rcp:LB-lit,143.0,10.0,747.0,737.0,10.0,737.0,0.0,100,4607,0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,768.0,594.0,rcplib:RG300_390.rcp:LB-lit,174.0,-21.0,850.0,768.0,82.0,768.22,0.6095900261651268,100,4625,0,max_generations
