rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,best_ga,best_known,best_known_source,gap_to_best_known,improvement_vs_seed,initial_best,logged_best,improvement_gen0,final_avg,final_std,n_gen_executed,n_evals,n_unique_schedules,stop_reason
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,1150.0,1040.0,rcplib:RG300_426.rcp:LB-lit,110.0,14.0,1164.0,1150.0,14.0,1150.0,0.0,100,4609,0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,1202.0,1040.0,rcplib:RG300_426.rcp:LB-lit,162.0,-38.0,1308.0,1202.0,106.0,1202.0,0.0,100,4621,0,max_generations
