rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,best_ga,best_known,best_known_source,gap_to_best_known,improvement_vs_seed,initial_best,logged_best,improvement_gen0,final_avg,final_std,n_gen_executed,n_evals,n_unique_schedules,stop_reason
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,884.0,731.0,rcplib:RG300_452.rcp:LB-lit,153.0,8.0,892.0,884.0,8.0,884.0,0.0,100,4571,0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,918.0,731.0,rcplib:RG300_452.rcp:LB-lit,187.0,-26.0,991.0,918.0,73.0,918.96,0.19595917942265423,100,4604,0,max_generations
