rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,best_ga,best_known,best_known_source,gap_to_best_known,improvement_vs_seed,initial_best,logged_best,improvement_gen0,final_avg,final_std,n_gen_executed,n_evals,n_unique_schedules,stop_reason
1,decuple,generational,1,0.9,consensus_reorder,priority_rules,240.0,240.0,rcplib:LPP_1.rcp:LB-lit,0.0,0.0,240.0,240.0,0.0,241.02,0.13999999999999999,100,4183,0,max_generations
2,decuple,generational,1,0.9,consensus_reorder,random,245.0,240.0,rcplib:LPP_1.rcp:LB-lit,5.0,-5.0,265.0,245.0,20.0,246.8,3.919183588453085,100,4208,0,max_generations
